Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
COUP,189.73,Call,165.00,05/15/20,10,25.40,25.9,26.40,25.80,1250,710,1.76,67.84%,05/05/20
TSLA,768.21,Put,680.00,05/15/20,10,10.80,11.13,11.45,11.00,1338,761,1.76,85.68%,05/05/20
WMT,124.73,Call,145.00,06/05/20,31,0.33,0.37,0.40,0.37,1800,1023,1.76,33.75%,05/05/20
DIS,101.06,Call,107.00,05/08/20,3,1.20,1.25,1.30,1.26,2428,1383,1.76,91.54%,05/05/20
ZNGA,7.62,Call,9.00,05/15/20,10,0.12,0.13,0.13,0.13,4545,2588,1.76,104.98%,05/05/20
EA,119.61,Call,125.00,05/15/20,10,2.00,2.15,2.30,2.21,1068,612,1.75,54.18%,05/05/20
DAL,21.71,Call,23.00,05/15/20,10,0.70,0.72,0.73,0.72,3359,1919,1.75,85.35%,05/05/20
MA,273.98,Call,280.00,05/08/20,3,2.29,2.42,2.55,2.57,5647,3231,1.75,49.97%,05/05/20
ALXN,98.25,Put,105.00,01/15/21,255,16.60,17.1,17.60,17.50,530,304,1.74,43.01%,05/05/20
SPCE,16.62,Call,20.50,05/08/20,3,0.21,0.24,0.26,0.25,575,331,1.74,212.82%,05/05/20
BYND,100.16,Call,145.00,05/08/20,3,0.00,0.22,0.44,0.30,823,472,1.74,220.29%,05/05/20
ENPH,44.37,Put,45.00,05/15/20,10,4.50,4.7,4.90,4.56,941,542,1.74,144.27%,05/05/20
PTON,36.22,Call,40.00,05/08/20,3,1.34,1.36,1.37,1.37,6229,3577,1.74,208.83%,05/05/20
NFLX,424.68,Call,450.00,05/08/20,3,1.00,1.08,1.16,1.05,12612,7237,1.74,51.39%,05/05/20
PCG,11.81,Call,13.00,05/08/20,3,0.10,0.11,0.12,0.10,503,290,1.73,106.17%,05/05/20
GOOGL,1349.02,Put,1330.00,05/08/20,3,6.30,7.65,9.00,7.50,826,477,1.73,31.37%,05/05/20
NCLH,11.18,Call,14.00,05/08/20,3,0.20,0.23,0.25,0.24,930,538,1.73,250.40%,05/05/20
DIS,101.06,Put,98.00,05/08/20,3,2.20,2.25,2.30,2.23,2478,1431,1.73,98.84%,05/05/20
UBER,28.07,Put,27.00,05/22/20,17,1.56,1.64,1.71,1.65,525,306,1.72,90.86%,05/05/20
TSLA,768.21,Call,960.00,05/08/20,3,0.35,0.38,0.40,0.36,628,365,1.72,109.22%,05/05/20
X,8.06,Call,9.50,05/22/20,17,0.08,0.1,0.12,0.12,1476,859,1.72,76.08%,05/05/20
ATVI,68.53,Call,80.00,05/08/20,3,0.33,0.36,0.38,0.35,2951,1720,1.72,126.68%,05/05/20
AAPL,297.56,Put,282.50,05/08/20,3,0.40,0.44,0.48,0.46,5165,2998,1.72,42.59%,05/05/20
IBM,122.58,Call,123.00,05/08/20,3,0.77,0.92,1.07,1.09,1458,851,1.71,28.89%,05/05/20
BABA,195.02,Call,202.50,05/08/20,3,0.44,0.49,0.53,0.49,3368,1974,1.71,38.26%,05/05/20
AAPL,297.56,Call,295.00,05/08/20,3,4.55,4.93,5.30,5.16,14239,8310,1.71,34.73%,05/05/20
JPM,92,Put,91.00,05/08/20,3,1.22,1.39,1.56,1.28,529,311,1.7,52.54%,05/05/20
SHOP,686.11,Put,580.00,05/08/20,3,3.40,3.7,4.00,3.96,610,358,1.7,145.18%,05/05/20
DAL,21.71,Call,22.50,05/08/20,3,0.44,0.45,0.47,0.46,3278,1923,1.7,99.15%,05/05/20
CCL,13.09,Put,12.00,05/08/20,3,0.20,0.25,0.30,0.27,4223,2487,1.7,150.32%,05/05/20
RCL,37.2,Call,50.00,09/18/20,136,5.05,5.2,5.35,5.18,4645,2740,1.7,99.06%,05/05/20
SBUX,72.9,Put,80.00,10/16/20,164,11.75,12.15,12.55,11.60,563,334,1.69,38.63%,05/05/20
ET,8.22,Call,5.50,05/22/20,17,2.55,2.72,2.89,2.70,650,385,1.69,50.98%,05/05/20
DAL,21.71,Call,29.00,05/29/20,24,0.19,0.21,0.23,0.20,843,500,1.69,81.55%,05/05/20
WYNN,79.67,Put,75.00,05/08/20,3,1.43,2.03,2.62,1.49,1545,914,1.69,118.71%,05/05/20
TSLA,768.21,Call,810.00,05/08/20,3,6.45,7,7.55,6.80,3638,2154,1.69,75.45%,05/05/20
BP,23.87,Call,26.00,10/16/20,164,1.53,1.6,1.67,1.69,521,311,1.68,38.60%,05/05/20
PTON,36.22,Call,37.00,05/15/20,10,2.90,2.92,2.93,2.92,692,412,1.68,136.37%,05/05/20
AMZN,2317.8,Put,2370.00,05/08/20,3,56.25,60.15,64.05,62.00,692,413,1.68,34.10%,05/05/20
GILD,79.14,Put,74.00,05/15/20,10,0.50,0.63,0.76,0.70,1190,709,1.68,48.89%,05/05/20
KO,45.4,Call,46.00,05/08/20,3,0.29,0.35,0.40,0.32,1651,983,1.68,34.41%,05/05/20
HAL,9.86,Call,10.00,05/08/20,3,0.28,0.3,0.31,0.29,2379,1417,1.68,98.93%,05/05/20
DIS,101.06,Put,98.00,05/15/20,10,2.85,3.05,3.25,2.98,4184,2484,1.68,66.29%,05/05/20
ETSY,72.79,Call,75.00,05/08/20,3,3.20,3.4,3.60,3.40,509,305,1.67,165.32%,05/05/20
PINS,20.81,Put,17.50,05/08/20,3,0.20,0.25,0.30,0.25,642,385,1.67,185.12%,05/05/20
MSFT,180.76,Call,192.50,05/22/20,17,0.75,0.82,0.89,0.75,885,529,1.67,26.54%,05/05/20
JD,43.12,Call,44.00,05/08/20,3,0.27,0.37,0.46,0.43,898,538,1.67,50.27%,05/05/20
XOM,44.83,Call,48.00,05/08/20,3,0.05,0.08,0.11,0.11,1182,707,1.67,57.77%,05/05/20
ABBV,85.37,Call,84.00,05/15/20,10,2.64,2.82,3.00,3.00,942,566,1.66,39.90%,05/05/20
BAC,22.66,Put,22.50,05/15/20,10,0.68,0.71,0.73,0.71,2872,1727,1.66,53.09%,05/05/20
ET,8.22,Call,6.00,05/22/20,17,2.17,2.26,2.36,2.07,830,504,1.65,0.00%,05/05/20
BA,125.4,Put,90.00,05/29/20,24,0.75,0.86,0.97,0.86,897,544,1.65,91.12%,05/05/20
DIS,101.06,Call,105.00,05/08/20,3,1.80,1.85,1.90,1.85,10376,6272,1.65,93.05%,05/05/20
KLAC,155.63,Put,155.00,06/19/20,45,10.90,11.55,12.20,11.70,611,373,1.64,55.92%,05/05/20
KO,45.4,Put,45.50,05/08/20,3,0.43,0.53,0.63,0.58,707,430,1.64,32.31%,05/05/20
BABA,195.02,Call,197.50,05/15/20,10,3.80,3.83,3.85,3.75,1110,678,1.64,37.51%,05/05/20
SBUX,72.9,Call,77.00,05/08/20,3,0.06,0.1,0.14,0.11,1119,682,1.64,43.30%,05/05/20
TGT,111.76,Put,105.00,05/15/20,10,0.55,0.6,0.65,0.62,1409,859,1.64,39.14%,05/05/20
WFC,26.32,Call,25.00,07/17/20,73,2.81,2.91,3.00,2.84,2046,1249,1.64,45.45%,05/05/20
INTC,58.75,Call,40.00,05/15/20,10,18.65,18.8,18.95,18.88,500,307,1.63,123.74%,05/05/20
SQ,66.69,Put,58.00,05/08/20,3,0.31,0.33,0.35,0.33,702,432,1.63,121.20%,05/05/20
ATVI,68.53,Call,68.00,05/15/20,10,2.90,3,3.10,2.95,1474,907,1.63,59.12%,05/05/20
"Downloaded from Barchart.com as of 05-06-2020 02:11am CDT"
